scenario_id,sample_index,option,connectedness,include_controversial,include_extended,include_network,occupants,occupant_age,occupant_job,occupant_health,occupant_criminal,occupant_legal_fault,occupant_risk,occupant_pregnant,occupant_species,occupant_network,pedestrians,pedestrian_age,pedestrian_job,pedestrian_health,pedestrian_criminal,pedestrian_legal_fault,pedestrian_risk,pedestrian_pregnant,pedestrian_species,pedestrian_network,severity,certainty,total_people,life_years_lost,expected_harm
scenario-641,641,option2,None (Demographic-Blind),0,0,0,4,64,lifesaving,chronic,none,dui,extreme,0,livestock,soleProvider,1,20,uniqueExpert,chronic,minor,dui,normal,0,petCat,soleProvider,critical,78,5,119.2,92.976
scenario-641,641,option1,Low (Age Only),0,0,0,3,45,uniqueExpert,chronic,minor,legal,innocent,0,livestock,soleParent,1,45,skilled,healthy,property,minorViolation,extreme,1,human,none,fatal,86,4,160,137.6
scenario-641,641,option2,Low (Age Only),0,0,0,4,64,lifesaving,chronic,none,dui,extreme,0,livestock,soleProvider,1,20,uniqueExpert,chronic,minor,dui,normal,0,petCat,soleProvider,critical,78,5,119.2,92.976
scenario-641,641,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,45,uniqueExpert,chronic,minor,legal,innocent,0,livestock,soleParent,1,45,skilled,healthy,property,minorViolation,extreme,1,human,none,fatal,86,4,167.488,144.0397
scenario-641,641,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,64,lifesaving,chronic,none,dui,extreme,0,livestock,soleProvider,1,20,uniqueExpert,chronic,minor,dui,normal,0,petCat,soleProvider,critical,78,5,115.5168,90.1031
scenario-641,641,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,45,uniqueExpert,chronic,minor,legal,innocent,0,livestock,soleParent,1,45,skilled,healthy,property,minorViolation,extreme,1,human,none,fatal,86,4,37.1506,31.9495
scenario-641,641,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,64,lifesaving,chronic,none,dui,extreme,0,livestock,soleProvider,1,20,uniqueExpert,chronic,minor,dui,normal,0,petCat,soleProvider,critical,78,5,2.014,1.5709
scenario-641,641,option1,Maximum (+ Network Effects),1,1,1,3,45,uniqueExpert,chronic,minor,legal,innocent,0,livestock,soleParent,1,45,skilled,healthy,property,minorViolation,extreme,1,human,none,fatal,86,4,38.6747,33.2602
scenario-641,641,option2,Maximum (+ Network Effects),1,1,1,4,64,lifesaving,chronic,none,dui,extreme,0,livestock,soleProvider,1,20,uniqueExpert,chronic,minor,dui,normal,0,petCat,soleProvider,critical,78,5,2.8196,2.1993
scenario-642,642,option1,None (Demographic-Blind),0,0,0,3,52,skilled,terminal,property,jaywalking,risky,0,human,parent,5,53,professional,terminal,activeCrime,jaywalking,consented,0,petCat,soleProvider,critical,75,8,207.2,155.4
scenario-642,642,option2,None (Demographic-Blind),0,0,0,4,36,unemployed,terminal,activeCrime,jaywalking,normal,0,petCat,parent,2,77,uniqueExpert,terminal,homicide,reckless,extreme,0,petCat,parent,critical,81,6,169.6,137.376
scenario-642,642,option1,Low (Age Only),0,0,0,3,52,skilled,terminal,property,jaywalking,risky,0,human,parent,5,53,professional,terminal,activeCrime,jaywalking,consented,0,petCat,soleProvider,critical,75,8,207.2,155.4
scenario-642,642,option2,Low (Age Only),0,0,0,4,36,unemployed,terminal,activeCrime,jaywalking,normal,0,petCat,parent,2,77,uniqueExpert,terminal,homicide,reckless,extreme,0,petCat,parent,critical,81,6,169.6,137.376
scenario-642,642,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,52,skilled,terminal,property,jaywalking,risky,0,human,parent,5,53,professional,terminal,activeCrime,jaywalking,consented,0,petCat,soleProvider,critical,75,8,42.4771,31.8578
scenario-642,642,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,36,unemployed,terminal,activeCrime,jaywalking,normal,0,petCat,parent,2,77,uniqueExpert,terminal,homicide,reckless,extreme,0,petCat,parent,critical,81,6,23.7082,19.2036
scenario-642,642,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,52,skilled,terminal,property,jaywalking,risky,0,human,parent,5,53,professional,terminal,activeCrime,jaywalking,consented,0,petCat,soleProvider,critical,75,8,15.8949,11.9212
scenario-642,642,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,36,unemployed,terminal,activeCrime,jaywalking,normal,0,petCat,parent,2,77,uniqueExpert,terminal,homicide,reckless,extreme,0,petCat,parent,critical,81,6,0.8806,0.7133
scenario-642,642,option1,Maximum (+ Network Effects),1,1,1,3,52,skilled,terminal,property,jaywalking,risky,0,human,parent,5,53,professional,terminal,activeCrime,jaywalking,consented,0,petCat,soleProvider,critical,75,8,20.738,15.5535
scenario-642,642,option2,Maximum (+ Network Effects),1,1,1,4,36,unemployed,terminal,activeCrime,jaywalking,normal,0,petCat,parent,2,77,uniqueExpert,terminal,homicide,reckless,extreme,0,petCat,parent,critical,81,6,1.1448,0.9273
scenario-643,643,option1,None (Demographic-Blind),0,0,0,3,18,skilled,chronic,violent,fleeing,risky,0,petCat,soleParent,5,78,professional,terminal,activeCrime,minorViolation,extreme,0,human,soleParent,moderate,98,8,47.2,46.256
scenario-643,643,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,69,primaryResearcher,chronic,none,legal,consented,0,petCat,none,moderate,70,4,12.8,8.96
scenario-643,643,option1,Low (Age Only),0,0,0,3,18,skilled,chronic,violent,fleeing,risky,0,petCat,soleParent,5,78,professional,terminal,activeCrime,minorViolation,extreme,0,human,soleParent,moderate,98,8,47.2,46.256
scenario-643,643,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,69,primaryResearcher,chronic,none,legal,consented,0,petCat,none,moderate,70,4,12.8,8.96
scenario-643,643,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,18,skilled,chronic,violent,fleeing,risky,0,petCat,soleParent,5,78,professional,terminal,activeCrime,minorViolation,extreme,0,human,soleParent,moderate,98,8,25.9481,25.4291
scenario-643,643,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,4,69,primaryResearcher,chronic,none,legal,consented,0,petCat,none,moderate,70,4,12.288,8.6016
scenario-643,643,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,18,skilled,chronic,violent,fleeing,risky,0,petCat,soleParent,5,78,professional,terminal,activeCrime,minorViolation,extreme,0,human,soleParent,moderate,98,8,0.9153,0.8969
scenario-643,643,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,4,69,primaryResearcher,chronic,none,legal,consented,0,petCat,none,moderate,70,4,0.553,0.3871
scenario-643,643,option1,Maximum (+ Network Effects),1,1,1,3,18,skilled,chronic,violent,fleeing,risky,0,petCat,soleParent,5,78,professional,terminal,activeCrime,minorViolation,extreme,0,human,soleParent,moderate,98,8,1.4644,1.4351
scenario-643,643,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,4,69,primaryResearcher,chronic,none,legal,consented,0,petCat,none,moderate,70,4,0.553,0.3871
scenario-644,644,option1,None (Demographic-Blind),0,0,0,3,44,caregiver,healthy,none,jaywalking,risky,0,livestock,none,2,38,professional,terminal,violent,legal,risky,0,human,primaryCaregiver,fatal,94,5,217,203.98
scenario-644,644,option2,None (Demographic-Blind),0,0,0,1,75,uniqueExpert,terminal,homicide,reckless,innocent,0,human,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,serious,97,1,5,4.85
scenario-644,644,option1,Low (Age Only),0,0,0,3,44,caregiver,healthy,none,jaywalking,risky,0,livestock,none,2,38,professional,terminal,violent,legal,risky,0,human,primaryCaregiver,fatal,94,5,217,203.98
scenario-644,644,option2,Low (Age Only),0,0,0,1,75,uniqueExpert,terminal,homicide,reckless,innocent,0,human,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,serious,97,1,5,4.85
scenario-644,644,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,44,caregiver,healthy,none,jaywalking,risky,0,livestock,none,2,38,professional,terminal,violent,legal,risky,0,human,primaryCaregiver,fatal,94,5,204.0096,191.769
scenario-644,644,option2,Medium (+ Occupation/Health/Criminal),1,0,0,1,75,uniqueExpert,terminal,homicide,reckless,innocent,0,human,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,serious,97,1,2.646,2.5666
scenario-644,644,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,44,caregiver,healthy,none,jaywalking,risky,0,livestock,none,2,38,professional,terminal,violent,legal,risky,0,human,primaryCaregiver,fatal,94,5,24.4364,22.9703
scenario-644,644,option2,High (+ Legal/Pregnancy/Species),1,1,0,1,75,uniqueExpert,terminal,homicide,reckless,innocent,0,human,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,serious,97,1,1.8522,1.7966
scenario-644,644,option1,Maximum (+ Network Effects),1,1,1,3,44,caregiver,healthy,none,jaywalking,risky,0,livestock,none,2,38,professional,terminal,violent,legal,risky,0,human,primaryCaregiver,fatal,94,5,35.5698,33.4356
scenario-644,644,option2,Maximum (+ Network Effects),1,1,1,1,75,uniqueExpert,terminal,homicide,reckless,innocent,0,human,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,serious,97,1,2.5931,2.5153
scenario-645,645,option1,None (Demographic-Blind),0,0,0,4,42,skilled,healthy,violent,legal,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,82,4,34.4,28.208
scenario-645,645,option2,None (Demographic-Blind),0,0,0,3,64,primaryResearcher,terminal,homicide,fleeing,innocent,0,petCat,none,1,23,skilled,healthy,minor,minorViolation,extreme,1,human,soleProvider,critical,76,4,100,76
scenario-645,645,option1,Low (Age Only),0,0,0,4,42,skilled,healthy,violent,legal,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,82,4,34.4,28.208
scenario-645,645,option2,Low (Age Only),0,0,0,3,64,primaryResearcher,terminal,homicide,fleeing,innocent,0,petCat,none,1,23,skilled,healthy,minor,minorViolation,extreme,1,human,soleProvider,critical,76,4,100,76
scenario-645,645,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,42,skilled,healthy,violent,legal,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,82,4,35.5696,29.1671
scenario-645,645,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,64,primaryResearcher,terminal,homicide,fleeing,innocent,0,petCat,none,1,23,skilled,healthy,minor,minorViolation,extreme,1,human,soleProvider,critical,76,4,77.177,58.6545
scenario-645,645,option1,High (+ Legal/Pregnancy/Species),1,1,0,4,42,skilled,healthy,violent,legal,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,82,4,1.7785,1.4584
scenario-645,645,option2,High (+ Legal/Pregnancy/Species),1,1,0,3,64,primaryResearcher,terminal,homicide,fleeing,innocent,0,petCat,none,1,23,skilled,healthy,minor,minorViolation,extreme,1,human,soleProvider,critical,76,4,46.3085,35.1945
scenario-645,645,option1,Maximum (+ Network Effects),1,1,1,4,42,skilled,healthy,violent,legal,innocent,0,petCat,parent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,82,4,2.312,1.8959
scenario-645,645,option2,Maximum (+ Network Effects),1,1,1,3,64,primaryResearcher,terminal,homicide,fleeing,innocent,0,petCat,none,1,23,skilled,healthy,minor,minorViolation,extreme,1,human,soleProvider,critical,76,4,64.5949,49.0921
scenario-646,646,option1,None (Demographic-Blind),0,0,0,3,64,unemployed,chronic,none,dui,innocent,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,76,3,50.4,38.304
scenario-646,646,option2,None (Demographic-Blind),0,0,0,2,46,unemployed,terminal,property,minorViolation,innocent,0,livestock,soleParent,5,50,uniqueExpert,terminal,activeCrime,jaywalking,extreme,0,petDog,soleParent,fatal,83,7,253,209.99
scenario-646,646,option1,Low (Age Only),0,0,0,3,64,unemployed,chronic,none,dui,innocent,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,76,3,50.4,38.304
scenario-646,646,option2,Low (Age Only),0,0,0,2,46,unemployed,terminal,property,minorViolation,innocent,0,livestock,soleParent,5,50,uniqueExpert,terminal,activeCrime,jaywalking,extreme,0,petDog,soleParent,fatal,83,7,253,209.99
scenario-646,646,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,64,unemployed,chronic,none,dui,innocent,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,76,3,27.216,20.6842
scenario-646,646,option2,Medium (+ Occupation/Health/Criminal),1,0,0,2,46,unemployed,terminal,property,minorViolation,innocent,0,livestock,soleParent,5,50,uniqueExpert,terminal,activeCrime,jaywalking,extreme,0,petDog,soleParent,fatal,83,7,57.1752,47.4554
scenario-646,646,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,64,unemployed,chronic,none,dui,innocent,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,76,3,0.8165,0.6205
scenario-646,646,option2,High (+ Legal/Pregnancy/Species),1,1,0,2,46,unemployed,terminal,property,minorViolation,innocent,0,livestock,soleParent,5,50,uniqueExpert,terminal,activeCrime,jaywalking,extreme,0,petDog,soleParent,fatal,83,7,1.2186,1.0115
scenario-646,646,option1,Maximum (+ Network Effects),1,1,1,3,64,unemployed,chronic,none,dui,innocent,0,petDog,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,76,3,1.1431,0.8687
scenario-646,646,option2,Maximum (+ Network Effects),1,1,1,2,46,unemployed,terminal,property,minorViolation,innocent,0,livestock,soleParent,5,50,uniqueExpert,terminal,activeCrime,jaywalking,extreme,0,petDog,soleParent,fatal,83,7,1.9498,1.6183
scenario-647,647,option1,None (Demographic-Blind),0,0,0,3,45,lifesaving,chronic,violent,fleeing,innocent,0,human,none,2,23,skilled,healthy,activeCrime,minorViolation,consented,0,livestock,soleParent,serious,82,5,122,100.04
scenario-647,647,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,60,professional,chronic,homicide,dui,innocent,0,human,primaryCaregiver,critical,76,2,40,30.4
scenario-647,647,option1,Low (Age Only),0,0,0,3,45,lifesaving,chronic,violent,fleeing,innocent,0,human,none,2,23,skilled,healthy,activeCrime,minorViolation,consented,0,livestock,soleParent,serious,82,5,122,100.04
scenario-647,647,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,60,professional,chronic,homicide,dui,innocent,0,human,primaryCaregiver,critical,76,2,40,30.4
scenario-647,647,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,45,lifesaving,chronic,violent,fleeing,innocent,0,human,none,2,23,skilled,healthy,activeCrime,minorViolation,consented,0,livestock,soleParent,serious,82,5,78.04,63.9928
scenario-647,647,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,60,professional,chronic,homicide,dui,innocent,0,human,primaryCaregiver,critical,76,2,28.224,21.4502
scenario-647,647,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,45,lifesaving,chronic,violent,fleeing,innocent,0,human,none,2,23,skilled,healthy,activeCrime,minorViolation,consented,0,livestock,soleParent,serious,82,5,25.8465,21.1941
scenario-647,647,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,60,professional,chronic,homicide,dui,innocent,0,human,primaryCaregiver,critical,76,2,16.9344,12.8701
scenario-647,647,option1,Maximum (+ Network Effects),1,1,1,3,45,lifesaving,chronic,violent,fleeing,innocent,0,human,none,2,23,skilled,healthy,activeCrime,minorViolation,consented,0,livestock,soleParent,serious,82,5,26.1264,21.4236
scenario-647,647,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,60,professional,chronic,homicide,dui,innocent,0,human,primaryCaregiver,critical,76,2,25.4016,19.3052
scenario-648,648,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,56,average,chronic,minor,jaywalking,innocent,0,human,primaryCaregiver,moderate,71,3,17.4,12.354
scenario-648,648,option2,None (Demographic-Blind),0,0,0,4,40,average,terminal,minor,fleeing,innocent,0,human,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,4,90,80.1
scenario-648,648,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,56,average,chronic,minor,jaywalking,innocent,0,human,primaryCaregiver,moderate,71,3,17.4,12.354
scenario-648,648,option2,Low (Age Only),0,0,0,4,40,average,terminal,minor,fleeing,innocent,0,human,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,4,90,80.1
scenario-648,648,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,56,average,chronic,minor,jaywalking,innocent,0,human,primaryCaregiver,moderate,71,3,10.2312,7.2642
scenario-648,648,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,40,average,terminal,minor,fleeing,innocent,0,human,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,4,26.46,23.5494
scenario-648,648,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,3,56,average,chronic,minor,jaywalking,innocent,0,human,primaryCaregiver,moderate,71,3,9.2081,6.5377
scenario-648,648,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,40,average,terminal,minor,fleeing,innocent,0,human,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,4,13.23,11.7747
scenario-648,648,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,3,56,average,chronic,minor,jaywalking,innocent,0,human,primaryCaregiver,moderate,71,3,13.8121,9.8066
scenario-648,648,option2,Maximum (+ Network Effects),1,1,1,4,40,average,terminal,minor,fleeing,innocent,0,human,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,serious,89,4,21.168,18.8395
scenario-649,649,option1,None (Demographic-Blind),0,0,0,4,73,primaryResearcher,terminal,none,jaywalking,normal,0,human,partner,1,18,caregiver,terminal,minor,fleeing,normal,0,petCat,partner,critical,92,5,92,84.64
scenario-649,649,option2,None (Demographic-Blind),0,0,0,3,30,uniqueExpert,chronic,none,dui,risky,0,livestock,none,4,84,skilled,chronic,homicide,minorViolation,risky,0,livestock,soleProvider,serious,87,7,84.5,73.515
scenario-649,649,option1,Low (Age Only),0,0,0,4,73,primaryResearcher,terminal,none,jaywalking,normal,0,human,partner,1,18,caregiver,terminal,minor,fleeing,normal,0,petCat,partner,critical,92,5,92,84.64
scenario-649,649,option2,Low (Age Only),0,0,0,3,30,uniqueExpert,chronic,none,dui,risky,0,livestock,none,4,84,skilled,chronic,homicide,minorViolation,risky,0,livestock,soleProvider,serious,87,7,84.5,73.515
scenario-649,649,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,73,primaryResearcher,terminal,none,jaywalking,normal,0,human,partner,1,18,caregiver,terminal,minor,fleeing,normal,0,petCat,partner,critical,92,5,40.4938,37.2543
scenario-649,649,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,30,uniqueExpert,chronic,none,dui,risky,0,livestock,none,4,84,skilled,chronic,homicide,minorViolation,risky,0,livestock,soleProvider,serious,87,7,90.3936,78.6424
